epoch,train_loss,train_pixel_accuracy,train_mean_foreground_dice,val_loss,val_pixel_accuracy,val_mean_foreground_dice,learning_rate,epoch_seconds,elapsed_seconds,elapsed_time,train_dice_class_0,train_dice_class_1,train_dice_class_2,train_dice_class_3,val_dice_class_0,val_dice_class_1,val_dice_class_2,val_dice_class_3
1,0.05540991410962306,0.9877134561538696,0.04664842411875725,0.01787224687868729,0.9954780340194702,0.15707926452159882,0.01,112.0784104000777,113.74645170010626,00:01:54,0.9939658045768738,0.03513621911406517,0.007196256425231695,0.09761279821395874,0.9979498386383057,0.0733717530965805,0.008326148614287376,0.389539897441864
2,0.013133117495453917,0.995907187461853,0.29232296347618103,0.01962640363490209,0.9957329034805298,0.2004675418138504,0.01,112.57402869965881,226.51082170009613,00:03:47,0.9983298778533936,0.13963443040847778,0.19290810823440552,0.5444263815879822,0.9980416297912598,0.10236385464668274,0.04444248229265213,0.45459628105163574
3,0.010089271455944982,0.9964406490325928,0.43701794743537903,0.014349734410643578,0.9962876439094543,0.3798847496509552,0.01,112.88422250002623,339.59106050012633,00:05:40,0.9987111687660217,0.3025383949279785,0.3884247839450836,0.6200907230377197,0.9985125064849854,0.34848853945732117,0.2631739675998688,0.527991771697998
4,0.008452013359055854,0.9968271851539612,0.5228673815727234,0.013141637889202685,0.9962815046310425,0.37933576107025146,0.01,112.84447830030695,452.63825639989227,00:07:33,0.9988558292388916,0.4006868302822113,0.47194477915763855,0.6959704756736755,0.9985019564628601,0.369957834482193,0.18608258664608002,0.5819668769836426
5,0.008323348437261301,0.9968627691268921,0.5364541411399841,0.010694761574268342,0.9964774250984192,0.4950040280818939,0.01,113.00741139985621,565.7470172001049,00:09:26,0.9988875985145569,0.44677498936653137,0.47574272751808167,0.6868446469306946,0.9987479448318481,0.40288031101226807,0.47258657217025757,0.6095452308654785
6,0.007422761058842297,0.9971477389335632,0.5894565582275391,0.010724361782195047,0.9967666268348694,0.5149023532867432,0.01,112.99433040013537,678.9411671999842,00:11:19,0.9989731907844543,0.5240846276283264,0.5114354491233826,0.7328495979309082,0.9987086057662964,0.48149970173835754,0.4639003276824951,0.5993070006370544
7,0.006515922238759231,0.9974924921989441,0.6456305384635925,0.01907490997109562,0.9958658814430237,0.25277355313301086,0.01,112.97669949987903,792.1366397999227,00:13:12,0.9990983605384827,0.5929369926452637,0.5805613398551941,0.763393223285675,0.9981710910797119,0.29411599040031433,0.12874935567378998,0.33545538783073425
8,0.0064655803784262385,0.9975200891494751,0.6521266102790833,0.010380624292884022,0.9966867566108704,0.538310706615448,0.01,113.18846349976957,905.4221153999679,00:15:05,0.9990917444229126,0.5868563652038574,0.5971558094024658,0.7723677158355713,0.9987949728965759,0.5811212062835693,0.3722960352897644,0.6615148782730103
9,0.006137692727497779,0.9976460337638855,0.6752576231956482,0.00963266078615561,0.9971222877502441,0.5770469903945923,0.01,113.12059239996597,1018.7380806999281,00:16:59,0.9991329908370972,0.6244968771934509,0.6148812174797058,0.7863947749137878,0.9987516403198242,0.5732707381248474,0.4600159227848053,0.6978542804718018
10,0.005360279018350411,0.997949481010437,0.7188248038291931,0.007828492851695045,0.9973583221435547,0.6525766849517822,0.01,113.12080170027912,1132.1033748998307,00:18:52,0.9992608428001404,0.6928407549858093,0.6482670307159424,0.8153665661811829,0.9990068078041077,0.6605224013328552,0.5373762249946594,0.759831428527832
11,0.005614736053394154,0.9978827834129333,0.7134312987327576,0.008676272351294756,0.997340977191925,0.6234511733055115,0.01,113.17089070007205,1245.470560700167,00:20:45,0.9992061853408813,0.6739329099655151,0.6472725868225098,0.8190883994102478,0.9989780783653259,0.6144433617591858,0.5145419836044312,0.7413679957389832
12,0.005205404887965415,0.9979994893074036,0.7299525141716003,0.007653524345369078,0.9975386261940002,0.6645709872245789,0.01,113.24286530027166,1358.8094701999798,00:22:39,0.9992680549621582,0.7093919515609741,0.6600785255432129,0.8203869462013245,0.9990732073783875,0.6610165238380432,0.5824479460716248,0.750248372554779
13,0.004754496127134189,0.998153805732727,0.7519496083259583,0.007301454222761095,0.9976168870925903,0.6653105616569519,0.01,113.1737117995508,1472.180132099893,00:24:32,0.9993222951889038,0.7309609055519104,0.6846306920051575,0.8402573466300964,0.999046802520752,0.6861056089401245,0.5697146654129028,0.7401112914085388
14,0.004718831508944277,0.9981757998466492,0.7542715072631836,0.008377472974825651,0.9973658323287964,0.5996525883674622,0.01,117.87039189971983,1590.251591200009,00:26:30,0.9993372559547424,0.7322199940681458,0.6891423463821411,0.8414522409439087,0.9989965558052063,0.6540844440460205,0.46867653727531433,0.676196813583374
15,0.004566809569223551,0.9982487559318542,0.7650790214538574,0.007517522299895063,0.9977304935455322,0.6862363219261169,0.01,113.02142280014232,1703.3729198002256,00:28:23,0.9993531703948975,0.7297160029411316,0.7080841064453125,0.857437014579773,0.9991859793663025,0.6958604454994202,0.6226527690887451,0.7401957511901855
16,0.004791728292184416,0.9981831312179565,0.7577688097953796,0.008474400010891258,0.9973112344741821,0.5924564003944397,0.01,113.00297349970788,1816.5686784000136,00:30:17,0.9993278384208679,0.7370325326919556,0.6878209114074707,0.8484529852867126,0.9991487860679626,0.636720597743988,0.5191493034362793,0.6214991807937622
17,0.004523128334403737,0.9982617497444153,0.7654525637626648,0.007687458049622365,0.9974305033683777,0.65131014585495,0.01,113.0233980002813,1929.6883231000975,00:32:10,0.9993700981140137,0.738849401473999,0.706050455570221,0.851457953453064,0.999131977558136,0.6789753437042236,0.534381628036499,0.7405734062194824
18,0.004296155068004737,0.998333752155304,0.777309238910675,0.016540727898245677,0.9962213039398193,0.34564805030822754,0.01,113.22868849989027,2043.0162967001088,00:34:03,0.9993903636932373,0.7547828555107117,0.7179579138755798,0.8591868877410889,0.9983786344528198,0.38622888922691345,0.235408216714859,0.41530704498291016
19,0.004111398585519055,0.9983939528465271,0.785275399684906,0.005932519328780472,0.9979391098022461,0.7095988392829895,0.01,113.06858610035852,2156.1848817998543,00:35:56,0.9994138479232788,0.7607991695404053,0.7282618284225464,0.8667652010917664,0.9992697834968567,0.715682327747345,0.6061856746673584,0.8069285750389099
20,0.003891250185552053,0.9984765648841858,0.796548068523407,0.008264540182426571,0.997280478477478,0.5864225029945374,0.01,113.02924569975585,2269.411764100194,00:37:49,0.9994478225708008,0.775177001953125,0.7381443381309509,0.8763226270675659,0.9989672899246216,0.6510810256004333,0.508233904838562,0.5999526381492615
21,0.003799971437547356,0.9985015988349915,0.7995457649230957,0.0066049442277289925,0.9976938366889954,0.7062837481498718,0.01,113.19393970025703,2382.7016742001288,00:39:43,0.999460756778717,0.7858661413192749,0.7377031445503235,0.8750678896903992,0.9991896748542786,0.7349173426628113,0.5847945809364319,0.7991393804550171
