epoch,train_loss,train_pixel_accuracy,train_mean_foreground_dice,val_loss,val_pixel_accuracy,val_mean_foreground_dice,learning_rate,epoch_seconds,elapsed_seconds,elapsed_time,train_dice_class_0,train_dice_class_1,train_dice_class_2,train_dice_class_3,val_dice_class_0,val_dice_class_1,val_dice_class_2,val_dice_class_3
1,0.1339972085901536,0.9606437683105469,0.12269016355276108,0.024456066254060715,0.9948896169662476,0.030971238389611244,0.01,113.0444741002284,113.12761039985344,00:01:53,0.9801845550537109,0.011388665065169334,0.014032009989023209,0.34264981746673584,0.9974642992019653,0.0017057827208191156,0.08301856368780136,0.0081893689930439
2,0.013866051417426205,0.9960402250289917,0.3745926320552826,0.025467444362584503,0.9950452446937561,0.09119977802038193,0.01,113.3468253002502,226.66540119983256,00:03:47,0.9983477592468262,0.23890940845012665,0.36289265751838684,0.5219758749008179,0.9975898861885071,0.09340420365333557,0.10738248378038406,0.07281263917684555
3,0.011607254939735866,0.9963586330413818,0.4803147315979004,0.03180281948298216,0.9948129653930664,0.0026461367961019278,0.01,113.56827970035374,340.42437529983,00:05:40,0.9984630346298218,0.38066601753234863,0.42803820967674255,0.6322399377822876,0.9974234104156494,0.006929033435881138,0.00042461921111680567,0.0005847577122040093
4,0.009034939465345814,0.9968755841255188,0.5454034209251404,0.010857465700246394,0.9963164925575256,0.5439834594726562,0.01,113.6167989000678,454.1382018998265,00:07:34,0.9987581372261047,0.48490455746650696,0.47105059027671814,0.6802549958229065,0.9986050128936768,0.43233102560043335,0.5289477705955505,0.6706716418266296
5,0.008034947190026287,0.9971053004264832,0.5926097631454468,0.011664359655696899,0.9964424967765808,0.4882150888442993,0.01,113.6159618999809,567.9505745000206,00:09:28,0.9988486766815186,0.5278176069259644,0.5300671458244324,0.7199445962905884,0.9984142780303955,0.48267826437950134,0.34440577030181885,0.6375612020492554
6,0.007714820132241585,0.9971603751182556,0.6001710891723633,0.013070043065818026,0.9959219098091125,0.338676780462265,0.01,113.88048829976469,681.9296188997105,00:11:22,0.9989072680473328,0.543225884437561,0.5253319144248962,0.7319555282592773,0.9980558753013611,0.2573942542076111,0.16224154829978943,0.5963944792747498
7,0.007224632351426408,0.9973217844963074,0.6214882135391235,0.009852198656881228,0.996779203414917,0.542851984500885,0.01,113.85058359988034,795.8898068000562,00:13:16,0.9989830255508423,0.5682427287101746,0.5535258054733276,0.7426961660385132,0.9989825487136841,0.450893759727478,0.5045611262321472,0.6731011867523193
8,0.006958914469578303,0.9974207282066345,0.6355564594268799,0.008890882186824456,0.9971132278442383,0.5929937362670898,0.01,113.67313570016995,909.6562414998189,00:15:10,0.9990212917327881,0.5783907771110535,0.5686443448066711,0.7596343159675598,0.9989721775054932,0.5770456790924072,0.46566241979599,0.7362729907035828
9,0.006623322531231679,0.9975000619888306,0.6514440178871155,0.009200511546805502,0.9967573285102844,0.5428496599197388,0.01,113.7780209002085,1023.6267657997087,00:17:04,0.9990580081939697,0.5859376788139343,0.5900166630744934,0.7783776521682739,0.9987050890922546,0.5178536176681519,0.49635326862335205,0.6143420934677124
10,0.006370698957471177,0.9975710511207581,0.6586258411407471,0.008577779366169125,0.9968956708908081,0.5386481881141663,0.01,113.7110405000858,1137.4346952000633,00:18:57,0.9990997910499573,0.6126445531845093,0.5919600129127502,0.7712728977203369,0.99863600730896,0.43104737997055054,0.41888561844825745,0.7660115361213684
11,0.006373844020708929,0.9975846409797668,0.6612734794616699,0.008033879013964906,0.9970442652702332,0.5613765716552734,0.01,113.68227099999785,1251.213835499715,00:20:51,0.9990902543067932,0.6147516965866089,0.5908058285713196,0.7782628536224365,0.9989525675773621,0.5913659930229187,0.3595852553844452,0.7331785559654236
12,0.00576318649109453,0.9977710247039795,0.6897392868995667,0.00939743755152449,0.9967599511146545,0.6542555689811707,0.01,113.77378659974784,1365.088966100011,00:22:45,0.9991828203201294,0.6592488884925842,0.6148731708526611,0.7950959205627441,0.9988164901733398,0.5936967134475708,0.6364584565162659,0.7326115369796753
