epoch,train_loss,train_pixel_accuracy,train_mean_foreground_dice,val_loss,val_pixel_accuracy,val_mean_foreground_dice,learning_rate,epoch_seconds,elapsed_seconds,elapsed_time,train_dice_class_0,train_dice_class_1,train_dice_class_2,train_dice_class_3,val_dice_class_0,val_dice_class_1,val_dice_class_2,val_dice_class_3
1,0.7037407640362902,0.8195121884346008,0.22315768897533417,0.623263920692199,0.946270763874054,0.4160768985748291,0.01,83.34571719999076,84.57165139999415,00:01:25,0.9026028513908386,0.14176103472709656,0.1407041847705841,0.38700780272483826,0.9777041673660278,0.24068842828273773,0.3815145790576935,0.6260277628898621
2,0.41991873486609393,0.9775984287261963,0.6817557215690613,0.6247676410139563,0.9632329344749451,0.39809539914131165,0.01,83.36307580000721,168.56529459999,00:02:49,0.9907994270324707,0.5726600289344788,0.6642206311225891,0.8083864450454712,0.9843719005584717,0.26237332820892334,0.44648420810699463,0.48542869091033936
3,0.3547320394584199,0.9835303425788879,0.7498425841331482,0.40858097127414644,0.9717855453491211,0.635453462600708,0.01,83.66621550000855,252.5199175000016,00:04:13,0.9935407042503357,0.6804502606391907,0.7193605899810791,0.84971684217453,0.9882884621620178,0.5689865946769714,0.5688482522964478,0.7685256004333496
4,0.3326133433026982,0.9849274158477783,0.7691311836242676,0.40709290976192863,0.9738209247589111,0.618647575378418,0.01,83.82073809999565,336.93098859999736,00:05:37,0.9940322041511536,0.7043623924255371,0.7375349402427673,0.8654960989952087,0.988621175289154,0.6166979074478149,0.5599038600921631,0.6793409585952759
5,0.30500439774385507,0.9866284728050232,0.7931622862815857,0.4072829704871152,0.9713882803916931,0.6214913129806519,0.01,83.83625540000503,421.0593241999886,00:07:01,0.9946561455726624,0.7362121939659119,0.7587035894393921,0.8845710754394531,0.987420916557312,0.5710970163345337,0.5506002306938171,0.7427767515182495
6,0.32391825143940584,0.9849900603294373,0.7720934748649597,0.30346566056185226,0.9787590503692627,0.7129313349723816,0.01,83.82110000000102,505.17579670000123,00:08:25,0.9937764406204224,0.703016996383667,0.7416531443595886,0.8716101050376892,0.9912473559379578,0.6688969135284424,0.6651042103767395,0.8047930002212524
7,0.2461612417576992,0.9895452260971069,0.8395028114318848,0.2698525878834852,0.980996310710907,0.7634099125862122,0.01,83.82135680000647,589.5726613000006,00:09:50,0.995800793170929,0.7899667024612427,0.8132283687591553,0.9153133034706116,0.9915555119514465,0.7215425968170166,0.7041357159614563,0.8645516037940979
8,0.3166481532418061,0.9858635663986206,0.7780758738517761,0.36233464090581885,0.9754774570465088,0.6957378387451172,0.01,83.8350489000004,674.015086200001,00:11:14,0.9941117763519287,0.706601083278656,0.7540533542633057,0.8735730648040771,0.989384114742279,0.6329121589660645,0.6369855403900146,0.817315936088562
9,0.44591895796077613,0.9784008264541626,0.6581955552101135,0.374876775524833,0.976000964641571,0.6671244502067566,0.01,83.67433670000173,757.9838144999958,00:12:38,0.9907642006874084,0.5833860635757446,0.6083518266677856,0.7828488349914551,0.9894927740097046,0.5782458186149597,0.6203377842903137,0.8027897477149963
10,0.2973376605538615,0.9869007468223572,0.7939338684082031,0.3563496750943801,0.9721478819847107,0.6862611770629883,0.01,83.8604028000118,842.1326219999901,00:14:02,0.9948497414588928,0.7366188168525696,0.7657742500305176,0.8794085383415222,0.9875895380973816,0.5799546837806702,0.6351325511932373,0.8436963558197021
11,0.32270267539898656,0.9850414991378784,0.7631323933601379,0.28457713541500074,0.9795008301734924,0.7288408875465393,0.01,83.6722221999953,926.0956415999972,00:15:26,0.993877649307251,0.6768954396247864,0.7440268993377686,0.8684750199317932,0.9912844300270081,0.6770848631858826,0.679537296295166,0.8299005031585693
12,0.3318410057705308,0.9854916930198669,0.7718886733055115,0.2827759962030911,0.9795668721199036,0.73567134141922,0.01,83.68715869999141,1010.0763465999917,00:16:50,0.9939424395561218,0.6960286498069763,0.7439767122268677,0.8756606578826904,0.9908362030982971,0.6998903155326843,0.6695885062217712,0.8375352621078491
